CollectionDate,Farm,BeeID,WingSIze,Count,Log1P(Count),FlowerID2,Log1P(SunArea),Sun Area,Log1P(FarmArea),FarmArea,CutFlowerArea,TomatoArea,InfectionPresence
238,GOL,566,2.795,0,0,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
238,GOL,567,2.275,35,1.556302501,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,568,2.6,79,1.903089987,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,569,2.21,0,0,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
238,GOL,570,2.275,0,0,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
238,GOL,571,2.21,4,0.698970004,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,572,2.99,0,0,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
238,GOL,573,2.6,0,0,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
238,GOL,574,2.535,71,1.857332496,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,575,2.795,0,0,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
238,GOL,576,2.86,217,2.338456494,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,577,2.34,3,0.602059991,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,578,2.665,2,0.477121255,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,YES
238,GOL,579,3.055,0,0,SUN,2.367355921,232,4.922445178,83645,67.4676,1096.3485,NO
239,UAL,582,2.925,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,583,2.925,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,584,2.795,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,585,2.86,12,1.113943352,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,YES
239,UAL,586,2.99,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,587,2.6,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,588,2.73,76,1.886490725,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,YES
239,UAL,589,2.86,19,1.301029996,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,YES
239,UAL,590,2.73,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,591,2.73,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,592,2.73,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,593,3.12,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,594,2.925,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,595,2.73,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,596,2.6,12,1.113943352,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,YES
239,UAL,597,2.795,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,598,2.34,25,1.414973348,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,YES
239,UAL,599,2.6,4,0.698970004,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,YES
239,UAL,600,2.99,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,601,2.925,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,602,2.73,3,0.602059991,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,YES
239,UAL,603,2.405,11,1.079181246,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,YES
239,UAL,604,2.665,103,2.017033339,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,YES
239,UAL,605,2.405,2,0.477121255,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,YES
239,UAL,606,2.47,5,0.77815125,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,YES
239,UAL,607,2.405,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,608,2.665,10,1.041392685,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,YES
239,UAL,609,2.6,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,610,2.535,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,611,2.795,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,612,2.86,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,613,2.73,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UAL,614,2.6,0,0,SUN,2.909288524,810.5,5.19420898,156389,0,709.6175,NO
239,UPN,617,2.47,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,618,2.405,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,619,2.86,74,1.875061263,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,620,2.275,54,1.740362689,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,621,2.86,32,1.51851394,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,622,2.665,83,1.924279286,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,623,2.86,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,624,2.99,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,625,2.535,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,626,2.925,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,627,2.535,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,628,2.6,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,629,2.405,18,1.278753601,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,630,2.21,31,1.505149978,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,631,2.535,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,632,3.055,43,1.643452676,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,633,2.6,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,634,2.275,61,1.792391689,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,635,2.73,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,636,2.665,17,1.255272505,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,637,2.99,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,638,2.34,5,0.77815125,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,639,2.925,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,640,2.925,97,1.991226076,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,641,2.6,7,0.903089987,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,642,2.535,138,2.1430148,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,YES
239,UPN,643,2.795,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,644,2.6,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,645,2.34,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,646,2.6,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,647,2.795,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,648,3.12,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
239,UPN,649,2.86,0,0,NONSUN,0.698970004,4,5.450815478,282367,161.8204,231.172,NO
253,QUE,650,2.925,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,651,2.795,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,652,2.535,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,653,2.405,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,654,2.47,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,655,2.665,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,656,2.795,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,657,2.86,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,658,2.535,3,0.602059991,NONSUN,0,0,5.798591698,628913.63,NA,NA,YES
253,QUE,659,2.275,62,1.799340549,NONSUN,0,0,5.798591698,628913.63,NA,NA,YES
253,QUE,660,2.405,5,0.77815125,NONSUN,0,0,5.798591698,628913.63,NA,NA,YES
253,QUE,661,2.47,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,662,3.185,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,663,2.6,58,1.770852012,NONSUN,0,0,5.798591698,628913.63,NA,NA,YES
253,QUE,664,2.6,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,665,2.6,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,666,2.73,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,667,2.665,33,1.531478917,NONSUN,0,0,5.798591698,628913.63,NA,NA,YES
253,QUE,668,2.795,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,669,2.535,50,1.707570176,NONSUN,0,0,5.798591698,628913.63,NA,NA,YES
253,QUE,670,2.405,1,0.301029996,NONSUN,0,0,5.798591698,628913.63,NA,NA,YES
253,QUE,671,2.47,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,672,2.665,2,0.477121255,NONSUN,0,0,5.798591698,628913.63,NA,NA,YES
253,QUE,673,2.73,42,1.633468456,NONSUN,0,0,5.798591698,628913.63,NA,NA,YES
253,QUE,674,2.535,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,675,2.47,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,676,2.665,26,1.431363764,NONSUN,0,0,5.798591698,628913.63,NA,NA,YES
253,QUE,677,2.535,0,0,NONSUN,0,0,5.798591698,628913.63,NA,NA,NO
253,QUE,678,2.86,4,0.698970004,NONSUN,0,0,5.798591698,628913.63,NA,NA,YES
253,QUE,679,2.275,140,2.149219113,NONSUN,0,0,5.798591698,628913.63,NA,NA,YES
260,LAR,680,2.6,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,681,2.795,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,682,2.275,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,683,2.34,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,684,2.6,15,1.204119983,SUN,2.682145076,480,3.538994504,3458.35,0,0,YES
260,LAR,685,2.6,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,686,2.73,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,687,2.665,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,688,2.73,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,689,2.795,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,690,2.925,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,691,2.6,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,692,2.535,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,693,2.665,1,0.301029996,SUN,2.682145076,480,3.538994504,3458.35,0,0,YES
260,LAR,694,2.665,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,695,2.795,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,696,2.73,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,697,2.795,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,698,2.535,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,699,2.47,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,700,2.665,3,0.602059991,SUN,2.682145076,480,3.538994504,3458.35,0,0,YES
260,LAR,701,2.73,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,702,2.665,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
260,LAR,703,2.665,0,0,SUN,2.682145076,480,3.538994504,3458.35,0,0,NO
